"id","new_id"
"1102100214","H3588a-005"
"1102100218","H1004b-074"
"1102100223","H2896a-003"
"1102100224","H4480a-006"
"1102100225","H0518a-003"
"1102100226","H2896a-003"
"1102100227","H5869a-053"
"1102100404","H1004b-018"
"1102100407","H5921a-006"
"1102100409","H0834a-003"
"1102100422","H5921a-006"
"1102100603","H3588a-005"
"1102100615","H0176a-001"
"1102100616","H0518a-003"
"1102100618","H0859a-004"
"1102100705","H0859a-004"
"1102100707","H6213a-026"
"1102100709","H5921a-006"
"1102100711","H6965b-001"
"1102100715","H3820a-032"
"1102100802","H5612a-014"
"1102100805","H2856-020"
"1102100806","H2368-005"
"1102100808","H5612a-008"
"1102100809","H5612a-014"
"1102100814","H0834a-003"
"1102100815","H5892b-021"
"1102100902","H5612a-015"
"1102100909","H7218a-046"
"1102100910","H5971a-060"
"1102101003","H0376-006"
"1102101004","H1121a-030"
"1102101007","H5749b-021"
"1102101101","H6213a-015"
"1102101103","H5892b-031"
"1102101106","H0834a-003"
"1102101108","H5892b-021"
"1102101109","H0834d-003"
"1102101113","H0834d-003"
"1102101115","H5612a-015"
"1102101116","H0834a-003"
"1102101206","H7218a-046"
"1102101207","H5971a-060"
"1102101304","H1121a-030"
"1102101308","H5749b-018"
"1102101314","H5971a-060"
"1102101322","H5892b-020"
"1102101504","H3588a-005"
"1102101512","H6965b-001"
"1102101518","H0834a-003"
"1102101523","H3588a-005"
"1102101526","H2416a-009"
"1102101527","H3588a-005"
"1102101604","H3588a-005"
"1102101607","H6965b-064"
"1102101801","H6965b-001"
"1102101807","H0834a-003"
"1102101812","H0834a-003"
"1102101917","H0834a-003"
"1102101928","H0859a-004"
"1102102011","H6213a-068"
"1102102012","H7451a-013"
"1102102013","H5869a-038"
"1102102101","H2009-005"
"1102102105","H7451c-010"
"1102102106","H1197a-026"
"1102102107","H0310a-013"
"1102102113","H5800a-066"
"1102102203","H1004b-073"
"1102102204","H1004b-075"
"1102102206","H1121a-073"
"1102102208","H1004b-052"
"1102102210","H1121a-073"
"1102102213","H3708a-012"
"1102102214","H0834a-003"
"1102102310","H2426-005"
"1102102403","H5892b-034"
"1102102407","H7704b-002"
"1102102505","H0834a-003"
"1102102507","H6213a-068"
"1102102508","H7451a-013"
"1102102509","H5869a-038"
"1102102511","H0834a-003"
"1102102603","H3212-073"
"1102102604","H0310a-024"
"1102102607","H0834a-003"
"1102102608","H6213a-063"
"1102102610","H0834a-003"
"1102102614","H1121a-030"
"1102102708","H0899b-004"
"1102102709","H7760a-096"
"1102102711","H5921a-006"
"1102102717","H0328b-002"
"1102102902","H3588a-005"
"1102102907","H3588a-005"
"1102102913","H7451c-036"
"1102102916","H1121a-049"
"1102102918","H7451c-036"
"1102102919","H5921a-006"
"1102102920","H1004b-018"
"1102200307","H3588a-005"
"1102200404","H3212-066"
"1102200416","H5971a-061"
"1102200417","H5971a-003"
"1102200418","H5483b-002"
"1102200419","H5483b-024"
"1102200509","H0853-048"
"1102200611","H3212-062"
"1102200612","H5921a-006"
"1102200616","H0518a-003"
"1102200815","H3588a-005"
"1102200818","H5921a-008"
"1102200819","H2896a-001"
"1102200820","H3588b-001"
"1102200821","H0518b-002"
"1102200822","H7451b-009"
"1102200824","H1121a-073"
"1102200831","H3651c-006"
"1102200908","H4116a-011"
"1102200910","H1121a-073"
"1102201008","H5921a-006"
"1102201011","H0899b-026"
"1102201101","H6213a-010"
"1102201104","H1121a-073"
"1102201106","H7161a-026"
"1102201204","H3651c-006"
"1102201209","H6743b-024"
"1102201302","H0834a-003"
"1102201315","H2896a-003"
"1102201326","H2896a-001"
"1102201403","H2416a-009"
"1102201405","H3588a-005"
"1102201407","H0834a-003"
"1102201508","H3212-049"
"1102201513","H0518a-003"
"1102201518","H6743b-024"
"1102201609","H0834a-003"
"1102201706","H6327a-023"
"1102201710","H0834a-003"
"1102201713","H7462b-037"
"1102201721","H1004b-029"
"1102201811","H5921a-008"
"1102201812","H2896a-001"
"1102201813","H3588b-001"
"1102201814","H0518b-002"
"1102201815","H7451b-009"
"1102201902","H3651c-006"
"1102201910","H5921a-006"
"1102201913","H6635a-023"
"1102201916","H5921a-026"
"1102202004","H6601b-008"
"1102202108","H6601b-016"
"1102202210","H6601b-009"
"1102202214","H6213a-096"
"1102202215","H3651c-006"
"1102202313","H5921a-018"
"1102202314","H7451c-010"
"1102202403","H1121a-073"
"1102202408","H5921a-006"
"1102202413","H5674a-069"
"1102202416","H0854-036"
"1102202418","H0853-057"
"1102202503","H2009-004"
"1102202507","H0834a-003"
"1102202611","H5892b-039"
"1102202614","H1121a-073"
"1102202705","H7760a-067"
"1102202708","H1004b-064"
"1102202803","H0518a-003"
"1102202813","H5971a-051"
"1102203009","H0859a-005"
"1102203011","H0899b-024"
"1102203107","H0834a-003"
"1102203113","H3898a-024"
"1102203115","H6996b-007"
"1102203116","H0854-030"
"1102203117","H1419a-025"
"1102203118","H3588b-001"
"1102203119","H0518b-002"
"1102203214","H5921a-026"
"1102203215","H3898a-002"
"1102203305","H3588a-005"
"1102203311","H0310a-017"
"1102203412","H8302b-002"
"1102203418","H4480a-010"
"1102203420","H3588a-005"
"1102203421","H2470a-021"
"1102203601","H5674a-106"
"1102203609","H5892b-031"
"1102203804","H5921a-006"
"1102203815","H0834a-003"
"1102203901","H3499a-003"
"1102203905","H0834a-003"
"1102203906","H6213a-125"
"1102203907","H1004b-005"
"1102203909","H0834a-003"
"1102203912","H5892b-003"
"1102203913","H0834a-003"
"1102203918","H5921a-006"
"1102203919","H5612a-003"
"1102204003","H5973a-007"
"1102204005","H4427a-035"
"1102204007","H1121a-049"
"1102204102","H1121a-073"
"1102204104","H4427a-014"
"1102204105","H5921a-006"
"1102204202","H1121a-073"
"1102204206","H4427a-030"
"1102204210","H4427a-014"
"1102204301","H3212-024"
"1102204308","H4480a-006"
"1102204309","H6213a-068"
"1102204311","H5869a-038"
"1102204318","H5971a-060"
"1102204320","H6999a-031"
"1102204401","H7999b-005"
"1102204403","H5973a-007"
"1102204501","H3499a-003"
"1102204505","H0834a-003"
"1102204506","H6213a-125"
"1102204507","H0834a-006"
"1102204508","H3898a-022"
"1102204512","H5921a-006"
"1102204513","H5612a-003"
"1102204601","H3499a-003"
"1102204603","H0834a-003"
"1102204608","H1197a-018"
"1102204609","H4480a-010"
"1102204802","H6240-006"
"1102204806","H3212-073"
"1102204811","H3588a-005"
"1102204901","H0227a-001"
"1102204904","H1121a-073"
"1102204908","H3212-008"
"1102204910","H5973a-007"
"1102205003","H5973a-007"
"1102205006","H5973a-007"
"1102205008","H5892b-051"
"1102205011","H4427a-035"
"1102205013","H1121a-049"
"1102205102","H1121a-073"
"1102205104","H4427a-014"
"1102205105","H5921a-006"
"1102205114","H4427a-035"
"1102205115","H5921a-006"
"1102205201","H6213a-010"
"1102205202","H7451a-013"
"1102205203","H5869a-038"
"1102205205","H3212-024"
"1102205212","H1121a-073"
"1102205214","H0834a-003"
"1102205303","H1168a-002"
"1102205312","H0834a-003"
"1102205313","H6213a-125"
"1200100104","H0310a-024"
"1200100206","H0834a-003"
"1200100208","H2470a-002"
"1200100213","H3212-019"
"1200100218","H0518a-003"
"1200100307","H6965b-001"
"1200100319","H0859d-001"
"1200100401","H3651c-007"
"1200100406","H0834a-003"
"1200100411","H4480a-001"
"1200100412","H3588a-005"
"1200100415","H3212-024"
"1200100608","H3212-019"
"1200100612","H0834a-003"
"1200100624","H0859a-004"
"1200100630","H3651c-006"
"1200100632","H0834a-003"
"1200100637","H4480a-001"
"1200100638","H3588a-005"
"1200100706","H0834a-003"
"1200100910","H5921a-006"
"1200100911","H7218a-010"
"1200101001","H6030b-032"
"1200101007","H0518a-002"
"1200101013","H4480a-010"
"1200101021","H4480a-010"
"1200101108","H6030b-032"
"1200101201","H6030b-032"
"1200101205","H0518a-003"
"1200101211","H4480a-010"
"1200101220","H4480a-010"
"1200101313","H5921a-006"
"1200101317","H2603a-026"
"1200101330","H5869a-053"
"1200101404","H4480a-010"
"1200101417","H5869a-053"
"1200101503","H3068-001"
"1200101507","H0853-052"
"1200101511","H6965b-064"
"1200101513","H0853-052"
"1200101607","H0834a-003"
"1200101620","H3651c-006"
"1200101622","H0834a-003"
"1200101627","H4480a-001"
"1200101628","H3588a-005"
"1200101704","H0834a-003"
"1200101707","H4427a-035"
"1200101714","H1121a-073"
"1200101718","H3588a-005"
"1200101722","H1121a-065"
"1200101801","H3499a-003"
"1200101804","H0834a-003"
"1200101805","H6213a-125"
"1200101809","H5921a-006"
"1200101810","H5612a-003"
"1200200106","H5591b-003"
"1200200108","H3212-024"
"1200200111","H4480a-010"
"1200200208","H3588a-005"
"1200200215","H2416a-009"
"1200200217","H2416a-008"
"1200200219","H0518a-003"
"1200200220","H5800a-059"
"1200200302","H1121a-030"
"1200200304","H0834a-003"
"1200200311","H3588a-005"
"1200200317","H5921a-010"
"1200200318","H7218a-020"
"1200200408","H3588a-005"
"1200200413","H2416a-009"
"1200200415","H2416a-008"
"1200200417","H0518a-003"
"1200200418","H5800a-059"
"1200200502","H1121a-030"
"1200200504","H0834a-003"
"1200200511","H3588a-005"
"1200200517","H5921a-010"
"1200200518","H7218a-020"
"1200200607","H3588a-005"
"1200200612","H2416a-009"
"1200200614","H2416a-008"
"1200200616","H0518a-003"
"1200200617","H5800a-059"
"1200200618","H3212-017"
"1200200702","H0376-002"
"1200200703","H1121a-067"
"1200200711","H5921a-006"
"1200200812","H5674a-046"
"1200200902","H5674a-059"
"1200200909","H6213a-139"
"1200200913","H5973b-001"
"1200201004","H0518a-003"
"1200201008","H0854-029"
"1200201011","H3651c-006"
"1200201012","H0518a-002"
"1200201109","H5483b-013"
"1200201116","H5591b-003"
"1200201209","H6571b-001"
"1200201214","H0899b-013"
"1200201301","H7311a-033"
"1200201305","H0834a-003"
"1200201307","H5921a-025"
"1200201310","H5921a-006"
"1200201405","H0834a-003"
"1200201407","H5921a-025"
"1200201424","H5674a-106"
"1200201502","H1121a-030"
"1200201504","H0834a-003"
"1200201511","H5921a-006"
"1200201610","H1121a-030"
"1200201612","H3212-008"
"1200201624","H0176a-001"
"1200201812","H3212-018"
"1200201903","H5892b-039"
"1200201909","H5892b-039"
"1200201910","H2896a-003"
"1200201911","H0834d-003"
"1200201915","H7451a-023"
"1200201917","H7921c-002"
"1200202006","H7760a-015"
"1200202120","H7921c-001"
"1200202208","H0834a-003"
"1200202308","H6996a-003"
"1200202310","H4480a-010"
"1200202311","H5892b-039"
"1200202402","H0310a-018"
"1200202410","H4480a-010"
"1200202411","H3293a-013"
"1200202501","H3212-024"
"1200300102","H1121a-073"
"1200300104","H4427a-014"
"1200300105","H5921a-006"
"1200300114","H4427a-035"
"1200300201","H6213a-010"
"1200300202","H7451a-013"
"1200300203","H5869a-038"
"1200300212","H1168a-002"
"1200300213","H0834a-003"
"1200300214","H6213a-125"
"1200300302","H2403b-036"
"1200300304","H1121a-073"
"1200300306","H0834a-003"
"1200300313","H4480a-001"
"1200300411","H3733c-003"
"1200300414","H0352a-014"
"1200300607","H6485a-008"
"1200300701","H3212-024"
"1200300712","H3212-066"
"1200300721","H5971a-061"
"1200300722","H5971a-003"
"1200300723","H5483b-002"
"1200300724","H5483b-024"
"1200300808","H4057b-011"
"1200300901","H3212-024"
"1200300917","H0834a-003"
"1200301005","H3588a-005"
"1200301007","H3068-001"
"1200301110","H0853-055"
"1200301111","H6030b-032"
"1200301119","H1121a-073"
"1200301121","H0834a-003"
"1200301124","H5921a-006"
"1200301204","H0853-052"
"1200301309","H3212-085"
"1200301321","H3588a-005"
"1200301403","H2416a-009"
"1200301405","H6635b-002"
"1200301406","H0834a-003"
"1200301409","H3588a-005"
"1200301417","H0518a-003"
"1200301420","H0518a-002"
"1200301509","H5921a-026"
"1200301605","H6213a-003"
"1200301606","H5158a-002"
"1200301608","H1356a-001"
"1200301609","H1356a-001"
"1200301701","H3588a-005"
"1200301711","H5158a-005"
"1200301716","H0859d-001"
"1200301803","H5869a-038"
"1200301903","H5892b-012"
"1200301906","H5892b-012"
"1200301910","H2896a-003"
"1200301915","H5640a-001"
"1200301917","H2513a-007"
"1200301918","H2896a-015"
"1200302012","H0853-048"
"1200302104","H3588a-005"
"1200302107","H3898a-002"
"1200302112","H2290b-004"
"1200302115","H5921a-006"
"1200302205","H5921a-006"
"1200302212","H0122a-003"
"1200302304","H2717c-003"
"1200302305","H2717c-001"
"1200302405","H6965b-090"
"1200302414","H5221-116"
"1200302501","H5892b-017"
"1200302504","H2513a-001"
"1200302505","H2896a-031"
"1200302513","H5640a-002"
"1200302516","H2896a-003"
"1200302604","H3588a-005"
"1200302606","H4480a-006"
"1200302609","H0853-052"
"1200302703","H1121a-049"
"1200302705","H0834a-003"
"1200302706","H4427a-021"
"1200302709","H5930a-024"
"1200302710","H5921a-006"
"1200302713","H7110a-008"
"1200302714","H1419a-025"
"1200302715","H5921a-006"
"1200302718","H5921a-025"
"1200400104","H1121a-030"
"1200400113","H0859a-005"
"1200400115","H3588a-005"
"1200400205","H6213a-139"
"1200400213","H1004b-037"
"1200400218","H1004b-037"
"1200400219","H3588b-001"
"1200400220","H0518b-002"
"1200400302","H3212-023"
"1200400306","H4480a-010"
"1200400308","H0854-023"
"1200400403","H1817c-016"
"1200400406","H1121a-084"
"1200400408","H5921a-006"
"1200400501","H3212-036"
"1200400502","H0854-037"
"1200400504","H1817c-016"
"1200400507","H1121a-064"
"1200400606","H1121a-029"
"1200400706","H3212-023"
"1200400710","H7999a-028"
"1200400714","H0859c-002"
"1200400715","H1121a-084"
"1200400716","H1121a-034"
"1200400803","H5674a-106"
"1200400809","H1419a-009"
"1200400816","H5674a-023"
"1200400907","H3588a-005"
"1200400912","H5674a-094"
"1200400913","H5921a-033"
"1200401001","H6213a-140"
"1200401005","H6996a-002"
"1200401006","H7760a-014"
"1200401309","H0853-048"
"1200401314","H6213a-068"
"1200401321","H0176a-001"
"1200401324","H6635a-008"
"1200401327","H5971b-004"
"1200401403","H6213a-068"
"1200401408","H1121a-065"
"1200401605","H2416a-007"
"1200401606","H0859b-001"
"1200401607","H0859b-001"
"1200401609","H1121a-065"
"1200401704","H1121a-073"
"1200401708","H2416a-007"
"1200401709","H0834a-003"
"1200401809","H7114b-006"
"1200401904","H7218a-039"
"1200401905","H7218a-039"
"1200402006","H5921a-006"
"1200402009","H6672a-005"
"1200402103","H5921a-006"
"1200402209","H4480a-010"
"1200402303","H0859b-001"
"1200402304","H0859b-001"
"1200402406","H5090a-001"
"1200402407","H3212-038"
"1200402412","H3588b-001"
"1200402413","H0518b-002"
"1200402501","H3212-036"
"1200402717","H3588a-005"
"1200402721","H3068-003"
"1200402723","H4480a-007"
"1200402803","H1121a-065"
"1200402804","H0854-023"
"1200402906","H4938b-003"
"1200402908","H3212-038"
"1200402909","H3588a-005"
"1200402914","H3588a-001"
"1200402918","H6030b-025"
"1200402919","H7760a-068"
"1200402920","H4938b-003"
"1200402921","H5921a-006"
"1200403004","H2416a-009"
"1200403006","H2416a-008"
"1200403008","H0518a-003"
"1200403009","H5800a-059"
"1200403010","H6965b-064"
"1200403011","H3212-024"
"1200403012","H0310a-033"
"1200403102","H5674a-069"
"1200403104","H7760a-096"
"1200403106","H4938b-006"
"1200403107","H5921a-006"
"1200403111","H6963a-038"
"1200403203","H1004b-053"
"1200403208","H5921a-006"
"1200403303","H1817c-016"
"1200403403","H5921a-006"
"1200403405","H7760a-096"
"1200403407","H5921a-006"
"1200403409","H5869a-027"
"1200403410","H5921a-006"
"1200403411","H5869a-063"
"1200403413","H5921a-006"
"1200403417","H5921a-026"
"1200403502","H3212-024"
"1200403503","H1004b-037"
"1200403510","H5921a-026"
"1200403519","H5869a-063"
"1200403614","H1121a-027"
"1200403703","H5921a-006"
"1200403709","H1121a-029"
"1200403806","H1121a-046"
"1200403813","H5518a-005"
"1200403814","H1419a-008"
"1200403817","H1121a-072"
"1200403904","H7704b-007"
"1200403906","H0219b-001"
"1200403909","H7704b-008"
"1200403911","H4480a-006"
"1200403913","H7704b-008"
"1200403915","H0899b-012"
"1200403919","H5518a-004"
"1200403921","H3588a-005"
"1200404011","H5518a-010"
"1200404106","H5518a-005"
"1200404109","H5971a-006"
"1200404114","H7451a-002"
"1200404115","H5518a-010"
"1200404216","H5971a-006"
"1200404311","H5971a-006"
"1200404313","H3588a-005"
"1200500103","H6635a-023"
"1200500108","H1419a-025"
"1200500113","H3588a-005"
"1200500208","H6996a-002"
"1200500308","H0834a-003"
"1200500310","H0227a-001"
"1200500409","H0834a-003"
"1200500504","H3212-085"
"1200500507","H5612a-005"
"1200500511","H3212-024"
"1200500522","H0899b-026"
"1200500602","H5612a-009"
"1200500609","H5612a-009"
"1200500706","H5612a-009"
"1200500708","H0899b-004"
"1200500714","H3588a-005"
"1200500721","H3588a-005"
"1200500726","H3588a-005"
"1200500806","H3588a-005"
"1200500811","H0899b-004"
"1200500818","H0899b-024"
"1200500823","H3588a-005"
"1200500903","H5483b-014"
"1200500904","H5483b-021"
"1200500908","H1004b-065"
"1200501103","H3212-024"
"1200501115","H5130b-015"
"1200501202","H2896a-003"
"1200501216","H3212-024"
"1200501308","H1419a-025"
"1200501313","H6213a-026"
"1200501315","H3588a-005"
"1200501413","H6996b-007"
"1200501515","H3588a-005"
"1200501520","H3588b-001"
"1200501521","H0518b-002"
"1200501527","H0854-023"
"1200501602","H2416a-009"
"1200501604","H0834a-003"
"1200501607","H0518a-003"
"1200501707","H4853a-005"
"1200501711","H3588a-005"
"1200501713","H6213a-132"
"1200501716","H5930a-024"
"1200501720","H3588b-001"
"1200501721","H0518b-002"
"1200501808","H1004b-064"
"1200501809","H7417a-001"
"1200501814","H5921a-006"
"1200501817","H1004b-064"
"1200501818","H7417a-001"
"1200501820","H1004b-064"
"1200501821","H7417a-001"
"1200501903","H3212-085"
"1200501905","H3212-024"
"1200501906","H0854-037"
"1200502017","H0834a-003"
"1200502019","H2416a-009"
"1200502021","H3588b-001"
"1200502022","H0518b-002"
"1200502024","H0310a-018"
"1200502026","H0854-037"
"1200502103","H0310a-024"
"1200502108","H0310a-018"
"1200502110","H5921a-010"
"1200502215","H1121a-067"
"1200502224","H0899b-026"
"1200502308","H6887a-002"
"1200502315","H0899b-026"
"1200502403","H6076a-001"
"1200502406","H6485a-008"
"1200502407","H1004b-037"
"1200502410","H0376-008"
"1200502411","H3212-017"
"1200502604","H3820a-014"
"1200502606","H0834d-003"
"1200502609","H5921a-010"
"1200502617","H0899b-026"
"1200600102","H1121a-030"
"1200600109","H0834a-003"
"1200600114","H6862a-003"
"1200600115","H4480a-014"
"1200600201","H3212-071"
"1200600210","H6213a-103"
"1200600217","H3212-019"
"1200600305","H3212-038"
"1200600310","H3212-062"
"1200600401","H3212-024"
"1200600505","H0855-005"
"1200600702","H7311a-085"
"1200600804","H3898a-001"
"1200600909","H5674a-015"
"1200600912","H3588a-005"
"1200600915","H5185-001"
"1200601006","H0834a-003"
"1200601011","H2094b-004"
"1200601012","H2094b-004"
"1200601102","H3820a-037"
"1200601105","H5921a-006"
"1200601207","H3588a-005"
"1200601210","H0834a-003"
"1200601217","H0834a-003"
"1200601302","H3212-019"
"1200601403","H5483b-028"
"1200601409","H5362b-005"
"1200601410","H5921a-006"
"1200601411","H5892b-039"
"1200601505","H6965b-114"
"1200601511","H5892b-039"
"1200601512","H5483b-026"
"1200601519","H0349b-001"
"1200601520","H6213a-111"
"1200601604","H3588a-005"
"1200601605","H7227a-009"
"1200601606","H0834a-003"
"1200601608","H0834c-001"
"1200601609","H0853-049"
"1200601708","H5869a-063"
"1200601713","H5869a-056"
"1200601719","H5483b-028"
"1200601811","H1471a-015"
"1200601909","H5892b-039"
"1200601910","H3212-019"
"1200601911","H0310a-003"
"1200601912","H3212-009"
"1200601916","H0834a-003"
"1200601918","H3212-070"
"1200602009","H5869a-056"
"1200602015","H5869a-013"
"1200602204","H0834a-003"
"1200602208","H0859a-004"
"1200602210","H7760a-009"
"1200602216","H3212-063"
"1200602301","H3739b-001"
"1200602304","H1419a-009"
"1200602308","H3212-017"
"1200602402","H0310a-024"
"1200602403","H3651c-006"
"1200602412","H6696a-004"
"1200602413","H5921a-006"
"1200602503","H1419a-025"
"1200602506","H6696a-010"
"1200602507","H5921a-024"
"1200602510","H7218a-010"
"1200602604","H5674a-094"
"1200602605","H5921a-006"
"1200602707","H4480a-010"
"1200602709","H0176a-001"
"1200602710","H4480a-010"
"1200602813","H1121a-027"
"1200602817","H1121a-044"
"1200602903","H1121a-044"
"1200602911","H1121a-027"
"1200602915","H1121a-029"
"1200603009","H0899b-004"
"1200603011","H5674a-094"
"1200603012","H5921a-006"
"1200603015","H5971a-060"
"1200603018","H5921a-006"
"1200603020","H1004b-025"
"1200603103","H6213a-132"
"1200603108","H0518a-003"
"1200603110","H7218a-010"
"1200603112","H1121a-073"
"1200603114","H5921a-026"
"1200603203","H1004b-083"
"1200603219","H3588a-005"
"1200603221","H1121a-073"
"1200603226","H7218a-039"
"1200603231","H1817c-016"
"1200603234","H1817c-023"
"1200603236","H6963a-031"
"1200603239","H0310a-018"
"1200603303","H5973a-016"
"1200603311","H7451c-036"
"1200603312","H0854-023"
"1200700201","H6030b-032"
"1200700202","H7991c-004"
"1200700203","H0834a-003"
"1200700206","H5921a-006"
"1200700214","H6213a-137"
"1200700221","H2009-004"
"1200700223","H5869a-053"
"1200700401","H0518a-003"
"1200700404","H5892b-039"
"1200700406","H5892b-034"
"1200700409","H0518a-002"
"1200700414","H3212-019"
"1200700419","H0518a-003"
"1200700422","H0518a-002"
"1200700501","H6965b-090"
"1200700509","H7097a-005"
"1200700606","H6963a-031"
"1200700608","H6963a-031"
"1200700609","H5483b-023"
"1200700610","H6963a-031"
"1200700612","H1419a-025"
"1200700618","H7936b-014"
"1200700619","H5921a-033"
"1200700629","H5921a-033"
"1200700701","H6965b-090"
"1200700704","H5800a-033"
"1200700708","H5483b-017"
"1200700712","H0834d-003"
"1200700805","H7097a-005"
"1200700817","H0899b-008"
"1200700818","H3212-017"
"1200700827","H3212-017"
"1200700906","H3651a-001"
"1200700908","H6213a-099"
"1200700923","H3212-019"
"1200700926","H1004b-064"
"1200701005","H5892b-039"
"1200701017","H6963a-016"
"1200701019","H3588b-001"
"1200701020","H0518b-002"
"1200701021","H5483b-025"
"1200701026","H0834d-003"
"1200701104","H1004b-064"
"1200701201","H6965b-064"
"1200701211","H0834a-003"
"1200701212","H6213a-063"
"1200701216","H3588a-005"
"1200701220","H4480a-010"
"1200701223","H7704b-002"
"1200701224","H7704b-002"
"1200701226","H3588a-005"
"1200701228","H4480a-010"
"1200701229","H5892b-039"
"1200701231","H2416a-006"
"1200701233","H5892b-039"
"1200701301","H6030b-032"
"1200701308","H4480a-010"
"1200701309","H5483b-015"
"1200701311","H0834a-003"
"1200701316","H1995a-010"
"1200701317","H1995a-017"
"1200701319","H0834a-003"
"1200701322","H2009-010"
"1200701324","H1995a-017"
"1200701326","H0834a-003"
"1200701404","H5483b-028"
"1200701407","H0310a-024"
"1200701411","H3212-019"
"1200701501","H3212-017"
"1200701502","H0310a-009"
"1200701509","H0899b-026"
"1200701511","H0834a-003"
"1200701602","H5971a-060"
"1200701702","H6485a-040"
"1200701704","H7991c-004"
"1200701705","H0834a-003"
"1200701707","H5921a-006"
"1200701709","H5921a-006"
"1200701712","H5971a-060"
"1200701715","H0834d-003"
"1200701719","H0834a-003"
"1200701901","H6030b-032"
"1200701902","H7991c-004"
"1200701909","H6213a-137"
"1200701916","H2009-004"
"1200701918","H5869a-053"
"1200702003","H3651c-006"
"1200702006","H5971a-060"
"1200800105","H0834a-003"
"1200800108","H1121a-029"
"1200800110","H6965b-010"
"1200800111","H3212-037"
"1200800112","H0859b-001"
"1200800113","H0859b-001"
"1200800114","H1004b-003"
"1200800115","H1481a-015"
"1200800116","H0834b-002"
"1200800117","H1481a-009"
"1200800118","H3588a-005"
"1200800201","H6965b-086"
"1200800203","H6213a-159"
"1200800207","H3212-036"
"1200800209","H1004b-014"
"1200800210","H1481a-006"
"1200800302","H7097a-013"
"1200800314","H1004b-034"
"1200800316","H7704b-018"
"1200800409","H5608a-037"
"1200800414","H1419a-014"
"1200800415","H0834a-003"
"1200800416","H6213a-125"
"1200800503","H5608a-003"
"1200800506","H0834a-003"
"1200800512","H0834a-003"
"1200800515","H1121a-029"
"1200800519","H5921a-006"
"1200800520","H1004b-034"
"1200800521","H5921a-015"
"1200800522","H7704b-018"
"1200800530","H1121a-029"
"1200800531","H0834a-003"
"1200800604","H5608a-005"
"1200800615","H0834a-003"
"1200800620","H7704b-007"
"1200800622","H5800a-039"
"1200800707","H2470a-030"
"1200800808","H3212-038"
"1200800813","H0853-048"
"1200800814","H3068-001"
"1200800901","H3212-024"
"1200800910","H4853a-005"
"1200800917","H1121a-012"
"1200801004","H3212-085"
"1200801012","H3588a-005"
"1200801104","H7760a-096"
"1200801207","H3588a-005"
"1200801210","H0834a-003"
"1200801211","H6213a-026"
"1200801212","H1121a-072"
"1200801214","H7451c-010"
"1200801223","H2030a-002"
"1200801303","H3588a-005"
"1200801307","H3588a-005"
"1200801308","H6213a-132"
"1200801310","H1419a-015"
"1200801316","H0853-057"
"1200801318","H5921a-006"
"1200801401","H3212-024"
"1200801402","H0854-035"
"1200801405","H0413-024"
"1200801508","H5921a-006"
"1200801511","H4427a-035"
"1200801604","H1121a-073"
"1200801611","H4427a-014"
"1200801613","H1121a-073"
"1200801701","H1121a-073"
"1200801706","H4427a-030"
"1200801710","H4427a-014"
"1200801801","H3212-024"
"1200801805","H0834d-003"
"1200801806","H6213a-063"
"1200801807","H1004b-064"
"1200801809","H3588a-005"
"1200801815","H6213a-010"
"1200801816","H7451a-013"
"1200801817","H5869a-038"
"1200801910","H0834d-003"
"1200801915","H5216b-001"
"1200801916","H1121a-007"
"1200802007","H4427a-038"
"1200802008","H5921a-027"
"1200802101","H5674a-106"
"1200802106","H5973a-017"
"1200802109","H6965b-076"
"1200802120","H5971a-060"
"1200802209","H0227a-001"
"1200802301","H3499a-003"
"1200802305","H0834a-003"
"1200802306","H6213a-125"
"1200802310","H5921a-006"
"1200802311","H5612a-003"
"1200802403","H5973a-007"
"1200802406","H5973a-007"
"1200802408","H5892b-051"
"1200802410","H4427a-035"
"1200802412","H1121a-049"
"1200802506","H1121a-073"
"1200802510","H4427a-014"
"1200802512","H1121a-073"
"1200802601","H1121a-073"
"1200802606","H4427a-030"
"1200802609","H4427a-014"
"1200802701","H3212-024"
"1200802703","H1004b-064"
"1200802705","H6213a-010"
"1200802706","H7451a-013"
"1200802707","H5869a-038"
"1200802709","H1004b-075"
"1200802711","H3588a-005"
"1200802713","H1004b-064"
"1200802801","H3212-024"
"1200802804","H1121a-073"
"1200802807","H5973a-007"
"1200802906","H4480a-010"
"1200802908","H0834a-003"
"1200802912","H3898a-017"
"1200802918","H1121a-073"
"1200802926","H1121a-073"
"1200802929","H3588a-005"
"1200802930","H2470a-030"
"1200900105","H1121a-067"
"1200900116","H3212-038"
"1200900206","H1121a-073"
"1200900208","H1121a-073"
"1200900211","H6965b-097"
"1200900305","H5921a-006"
"1200900306","H7218a-016"
"1200900315","H6605a-003"
"1200900316","H1817c-016"
"1200900401","H3212-024"
"1200900601","H6965b-064"
"1200900603","H1004b-053"
"1200900607","H7218a-016"
"1200900618","H5971a-001"
"1200900703","H1004b-064"
"1200900803","H1004b-064"
"1200900810","H5800a-066"
"1200900903","H1004b-064"
"1200900905","H1004b-075"
"1200900907","H1121a-073"
"1200900909","H1004b-052"
"1200900911","H1121a-073"
"1200901005","H2506a-007"
"1200901009","H6605a-021"
"1200901010","H1817c-016"
"1200901116","H0859d-001"
"1200901301","H4116a-027"
"1200901304","H0899b-012"
"1200901305","H7760a-058"
